Data;Hour;Rain;Temp
05/04/2021;1700 UTC;0;25
05/04/2021;1800 UTC;0;23,2
05/04/2021;1900 UTC;0;23
05/04/2021;2000 UTC;0;20,9
05/04/2021;2100 UTC;0;19,9
05/04/2021;2200 UTC;0;18,7
05/04/2021;2300 UTC;0;17,7
06/04/2021;0000 UTC;0;17,3
06/04/2021;0100 UTC;0;17,1
06/04/2021;0200 UTC;0;16,3
06/04/2021;0300 UTC;0;16,2
06/04/2021;0400 UTC;0;16,2
06/04/2021;0500 UTC;0;15,7
06/04/2021;0600 UTC;0;15,4
06/04/2021;0700 UTC;0;15,5
06/04/2021;0800 UTC;0;15,9
06/04/2021;0900 UTC;0;15,7
06/04/2021;1000 UTC;0;16,5
06/04/2021;1100 UTC;0;19,3
06/04/2021;1200 UTC;0;21,1
06/04/2021;1300 UTC;0;22,8
06/04/2021;1400 UTC;0;24,9
06/04/2021;1500 UTC;0;23,4
06/04/2021;1600 UTC;0;23,8
06/04/2021;1700 UTC;0;24
06/04/2021;1800 UTC;0;21,4
06/04/2021;1900 UTC;0;20,6
06/04/2021;2000 UTC;0;19,5
06/04/2021;2100 UTC;0;19,3
06/04/2021;2200 UTC;0;18,9
06/04/2021;2300 UTC;0;18,9
07/04/2021;0000 UTC;0,2;17,4
07/04/2021;0100 UTC;0,2;17,1
07/04/2021;0200 UTC;0;17,3
07/04/2021;0300 UTC;0;17,3
07/04/2021;0400 UTC;0;17,4
07/04/2021;0500 UTC;0;16,6
07/04/2021;0600 UTC;0;16,8
07/04/2021;0700 UTC;0;16,9
07/04/2021;0800 UTC;0;16,5
07/04/2021;0900 UTC;0;16,2
07/04/2021;1000 UTC;0;16,4
07/04/2021;1100 UTC;0;17,8
07/04/2021;1200 UTC;0;21,2
07/04/2021;1300 UTC;0;22,5
07/04/2021;1400 UTC;0;24,4
07/04/2021;1500 UTC;0;24,6
07/04/2021;1600 UTC;0;21,5
07/04/2021;1700 UTC;0;21,7
07/04/2021;1800 UTC;0,6;18,6
07/04/2021;1900 UTC;1,2;19
07/04/2021;2000 UTC;0;18,8
07/04/2021;2100 UTC;0;18,2
07/04/2021;2200 UTC;0;18,2
07/04/2021;2300 UTC;0;17,5
08/04/2021;0000 UTC;0,2;16,6
08/04/2021;0100 UTC;0;16,2
08/04/2021;0200 UTC;0;15,4
08/04/2021;0300 UTC;0,2;15
08/04/2021;0400 UTC;0;14,7
08/04/2021;0500 UTC;0;14,4
08/04/2021;0600 UTC;0;14,6
08/04/2021;0700 UTC;0;14,1
08/04/2021;0800 UTC;0;13,7
08/04/2021;0900 UTC;0;13,5
08/04/2021;1000 UTC;0;14,1
08/04/2021;1100 UTC;0;15,4
08/04/2021;1200 UTC;0;19,6
08/04/2021;1300 UTC;0;19,6
08/04/2021;1400 UTC;0;20,3
08/04/2021;1500 UTC;0;22,6
08/04/2021;1600 UTC;0;23,4
08/04/2021;1700 UTC;0;25
08/04/2021;1800 UTC;0;22,8
08/04/2021;1900 UTC;0;21,7
08/04/2021;2000 UTC;0;18,9
08/04/2021;2100 UTC;0;17,7
08/04/2021;2200 UTC;0;17,4
08/04/2021;2300 UTC;0;16,7
09/04/2021;0000 UTC;0;15,9
09/04/2021;0100 UTC;0;15,8
09/04/2021;0200 UTC;0;15,6
09/04/2021;0300 UTC;0;15,3
09/04/2021;0400 UTC;0;15
09/04/2021;0500 UTC;0;15,1
09/04/2021;0600 UTC;0;14,7
09/04/2021;0700 UTC;0;14,5
09/04/2021;0800 UTC;0;14,7
09/04/2021;0900 UTC;0;14,4
09/04/2021;1000 UTC;0;16
09/04/2021;1100 UTC;0;18,2
09/04/2021;1200 UTC;0;19,2
09/04/2021;1300 UTC;0;23,3
09/04/2021;1400 UTC;0;23,5
09/04/2021;1500 UTC;0;21,7
09/04/2021;1600 UTC;0;24
09/04/2021;1700 UTC;0;24,2
09/04/2021;1800 UTC;0;22,1
09/04/2021;1900 UTC;0;21,8
09/04/2021;2000 UTC;0;19,7
09/04/2021;2100 UTC;0;18,1
09/04/2021;2200 UTC;0;17,2
09/04/2021;2300 UTC;0;16,3
10/04/2021;0000 UTC;0;16
10/04/2021;0100 UTC;0;16,1
10/04/2021;0200 UTC;0;15,6
10/04/2021;0300 UTC;0;14,5
10/04/2021;0400 UTC;0;14,8
10/04/2021;0500 UTC;0;14,6
10/04/2021;0600 UTC;0;14,8
10/04/2021;0700 UTC;0;14,3
10/04/2021;0800 UTC;0;14
10/04/2021;0900 UTC;0;14,3
10/04/2021;1000 UTC;0;16,5
10/04/2021;1100 UTC;0;19
10/04/2021;1200 UTC;0;21,1
10/04/2021;1300 UTC;0;22,7
10/04/2021;1400 UTC;0;23,5
10/04/2021;1500 UTC;0;24
10/04/2021;1600 UTC;0;25
10/04/2021;1700 UTC;0;24,4
10/04/2021;1800 UTC;0;24,5
10/04/2021;1900 UTC;0;24
10/04/2021;2000 UTC;0;21,2
10/04/2021;2100 UTC;0;19,6
10/04/2021;2200 UTC;0;18,7
10/04/2021;2300 UTC;0;18,2
11/04/2021;0000 UTC;0;18
11/04/2021;0100 UTC;0;17
11/04/2021;0200 UTC;0;16,4
11/04/2021;0300 UTC;0;16,3
11/04/2021;0400 UTC;0;15,6
11/04/2021;0500 UTC;0;15,4
11/04/2021;0600 UTC;0;14,9
11/04/2021;0700 UTC;0;14,6
11/04/2021;0800 UTC;0;14,9
11/04/2021;0900 UTC;0;14,6
11/04/2021;1000 UTC;0;17,4
11/04/2021;1100 UTC;0;20
11/04/2021;1200 UTC;0;22
11/04/2021;1300 UTC;0;23,5
11/04/2021;1400 UTC;0;23,5
11/04/2021;1500 UTC;0;23,4
11/04/2021;1600 UTC;0;26,5
11/04/2021;1700 UTC;0;26,9
11/04/2021;1800 UTC;0;25,6
11/04/2021;1900 UTC;0;24,7
11/04/2021;2000 UTC;0;23,3
11/04/2021;2100 UTC;0;21,2
11/04/2021;2200 UTC;0;20,1
11/04/2021;2300 UTC;0;19,4
12/04/2021;0000 UTC;0;20,4
12/04/2021;0100 UTC;0;18,3
12/04/2021;0200 UTC;0;19,1
12/04/2021;0300 UTC;0;18,2
12/04/2021;0400 UTC;0;18,2
12/04/2021;0500 UTC;0;18,2
12/04/2021;0600 UTC;0;17,5
12/04/2021;0700 UTC;0;18,6
12/04/2021;0800 UTC;0;18,7
12/04/2021;0900 UTC;0;17,8
12/04/2021;1000 UTC;0;20,2
12/04/2021;1100 UTC;0;22,7
12/04/2021;1200 UTC;0;22,7
12/04/2021;1300 UTC;0;23,7
12/04/2021;1400 UTC;0;26,4
12/04/2021;1500 UTC;0;25,6
12/04/2021;1600 UTC;0;25,6
12/04/2021;1700 UTC;0;26,2
12/04/2021;1800 UTC;0;26
12/04/2021;1900 UTC;0;25,4
12/04/2021;2000 UTC;0;23,8
12/04/2021;2100 UTC;0;22,4
12/04/2021;2200 UTC;0;22,8
12/04/2021;2300 UTC;0;22,5
13/04/2021;0000 UTC;0;20,1
13/04/2021;0100 UTC;0;19,2
13/04/2021;0200 UTC;0;19,4
13/04/2021;0300 UTC;0;17,6
13/04/2021;0400 UTC;0;18
13/04/2021;0500 UTC;0;17,7
13/04/2021;0600 UTC;0;17,4
13/04/2021;0700 UTC;0;17,1
13/04/2021;0800 UTC;0;17
13/04/2021;0900 UTC;0;17,9
13/04/2021;1000 UTC;0;20,3
13/04/2021;1100 UTC;0;22,1
13/04/2021;1200 UTC;0;24,9
13/04/2021;1300 UTC;0;25,4
13/04/2021;1400 UTC;0;24,9
13/04/2021;1500 UTC;0;28,1
13/04/2021;1600 UTC;0;25,1
13/04/2021;1700 UTC;0;23,5
13/04/2021;1800 UTC;0;22,5
13/04/2021;1900 UTC;0;21,3
13/04/2021;2000 UTC;0;20,8
13/04/2021;2100 UTC;0;19,8
13/04/2021;2200 UTC;0;19,5
13/04/2021;2300 UTC;0;18,6
14/04/2021;0000 UTC;0;17,4
14/04/2021;0100 UTC;0;17,3
14/04/2021;0200 UTC;0;17
14/04/2021;0300 UTC;0;16,7
14/04/2021;0400 UTC;0;15,9
14/04/2021;0500 UTC;0;16
14/04/2021;0600 UTC;0;15,8
14/04/2021;0700 UTC;0;15,9
14/04/2021;0800 UTC;0;15,6
14/04/2021;0900 UTC;0;15,3
14/04/2021;1000 UTC;0;15,7
14/04/2021;1100 UTC;0;18,5
14/04/2021;1200 UTC;0;20
14/04/2021;1300 UTC;0;19,7
14/04/2021;1400 UTC;0;21,8
14/04/2021;1500 UTC;0;24,4
14/04/2021;1600 UTC;0;25,5
14/04/2021;1700 UTC;0;22,3
14/04/2021;1800 UTC;0;22,5
14/04/2021;1900 UTC;0;23,4
14/04/2021;2000 UTC;0;21,6
14/04/2021;2100 UTC;0;20
14/04/2021;2200 UTC;0;18,7
14/04/2021;2300 UTC;0;17,6
15/04/2021;0000 UTC;0;16,8
15/04/2021;0100 UTC;0;16,1
15/04/2021;0200 UTC;0;15,6
15/04/2021;0300 UTC;0;15,4
15/04/2021;0400 UTC;0;15,1
15/04/2021;0500 UTC;0;14,4
15/04/2021;0600 UTC;0;13,7
15/04/2021;0700 UTC;0;13,4
15/04/2021;0800 UTC;0;12,9
15/04/2021;0900 UTC;0;13,4
15/04/2021;1000 UTC;0;13,7
15/04/2021;1100 UTC;0;15,6
15/04/2021;1200 UTC;0;20
15/04/2021;1300 UTC;0;21,5
15/04/2021;1400 UTC;0;21,1
15/04/2021;1500 UTC;0;23,4
15/04/2021;1600 UTC;0;23,7
15/04/2021;1700 UTC;0;24,2
15/04/2021;1800 UTC;0;22,7
15/04/2021;1900 UTC;0;22,6
15/04/2021;2000 UTC;0;20,1
15/04/2021;2100 UTC;0;18,3
15/04/2021;2200 UTC;0;17,3
15/04/2021;2300 UTC;0;16,6
16/04/2021;0000 UTC;0;16,2
16/04/2021;0100 UTC;0;15,6
16/04/2021;0200 UTC;0;14,5
16/04/2021;0300 UTC;0;14,4
16/04/2021;0400 UTC;0;13,7
16/04/2021;0500 UTC;0;13,9
16/04/2021;0600 UTC;0;13,1
16/04/2021;0700 UTC;0;13
16/04/2021;0800 UTC;0;13,1
16/04/2021;0900 UTC;0;13,5
16/04/2021;1000 UTC;0;14,5
16/04/2021;1100 UTC;0;18
16/04/2021;1200 UTC;0;20,2
16/04/2021;1300 UTC;0;21,9
16/04/2021;1400 UTC;0;23
16/04/2021;1500 UTC;0;23,7
16/04/2021;1600 UTC;0;24,2
16/04/2021;1700 UTC;0;22,5
16/04/2021;1800 UTC;0;22,9
16/04/2021;1900 UTC;0;21,7
16/04/2021;2000 UTC;0;19,7
16/04/2021;2100 UTC;0;18,1
16/04/2021;2200 UTC;0;17,5
16/04/2021;2300 UTC;0;16,6
17/04/2021;0000 UTC;0;15,7
17/04/2021;0100 UTC;0;15
17/04/2021;0200 UTC;0;15,4
17/04/2021;0300 UTC;0;15,1
17/04/2021;0400 UTC;0;14,6
17/04/2021;0500 UTC;0;15
17/04/2021;0600 UTC;0;14,3
17/04/2021;0700 UTC;0;14,6
17/04/2021;0800 UTC;0;14,4
17/04/2021;0900 UTC;0;14,4
17/04/2021;1000 UTC;0;15,6
17/04/2021;1100 UTC;0;17,2
17/04/2021;1200 UTC;0;18,1
17/04/2021;1300 UTC;0;21,5
17/04/2021;1400 UTC;0;23,8
17/04/2021;1500 UTC;0;22,4
17/04/2021;1600 UTC;0;23,1
17/04/2021;1700 UTC;0;23,1
17/04/2021;1800 UTC;0;24,8
17/04/2021;1900 UTC;0;23
17/04/2021;2000 UTC;0;20,3
17/04/2021;2100 UTC;0;20,1
17/04/2021;2200 UTC;0;17,9
17/04/2021;2300 UTC;0;17,9
18/04/2021;0000 UTC;0;17,4
18/04/2021;0100 UTC;0;17,2
18/04/2021;0200 UTC;0;17,3
18/04/2021;0300 UTC;0;16,6
18/04/2021;0400 UTC;0;16,4
18/04/2021;0500 UTC;0;16,3
18/04/2021;0600 UTC;0;15,8
18/04/2021;0700 UTC;0;15,9
18/04/2021;0800 UTC;0;15,5
18/04/2021;0900 UTC;0;16
18/04/2021;1000 UTC;0;16,5
18/04/2021;1100 UTC;0;20,6
18/04/2021;1200 UTC;0;22,6
18/04/2021;1300 UTC;0;23,5
18/04/2021;1400 UTC;0;23,9
18/04/2021;1500 UTC;0;25,6
18/04/2021;1600 UTC;0;24,9
18/04/2021;1700 UTC;0;23
18/04/2021;1800 UTC;0;23,5
18/04/2021;1900 UTC;0;22,9
18/04/2021;2000 UTC;0;22,6
18/04/2021;2100 UTC;0;21,2
18/04/2021;2200 UTC;0;20,9
18/04/2021;2300 UTC;0;20,5
19/04/2021;0000 UTC;0;20,3
19/04/2021;0100 UTC;0;19,1
19/04/2021;0200 UTC;0;19,3
19/04/2021;0300 UTC;0,8;17,2
19/04/2021;0400 UTC;2;17,3
19/04/2021;0500 UTC;0,2;17,6
19/04/2021;0600 UTC;0;17,5
19/04/2021;0700 UTC;0;17,6
19/04/2021;0800 UTC;0;16,9
19/04/2021;0900 UTC;0,2;17
19/04/2021;1000 UTC;0;19,2
19/04/2021;1100 UTC;0;19,5
19/04/2021;1200 UTC;0;22,2
19/04/2021;1300 UTC;0;23
19/04/2021;1400 UTC;0;24
19/04/2021;1500 UTC;0;24,2
19/04/2021;1600 UTC;0;25,5
19/04/2021;1700 UTC;0;27,2
19/04/2021;1800 UTC;0;24,5
19/04/2021;1900 UTC;0;25,2
19/04/2021;2000 UTC;0;23,2
19/04/2021;2100 UTC;0;21,6
19/04/2021;2200 UTC;0;20,5
19/04/2021;2300 UTC;0;19,8
20/04/2021;0000 UTC;0;19
20/04/2021;0100 UTC;0;19
20/04/2021;0200 UTC;0;17,6
20/04/2021;0300 UTC;0;17,2
20/04/2021;0400 UTC;0;17
20/04/2021;0500 UTC;0;16,7
20/04/2021;0600 UTC;0;16,1
20/04/2021;0700 UTC;0;15,5
20/04/2021;0800 UTC;0;15,4
20/04/2021;0900 UTC;0;15
20/04/2021;1000 UTC;0;15,7
20/04/2021;1100 UTC;0;18,6
20/04/2021;1200 UTC;0;21,4
20/04/2021;1300 UTC;0;23,6
20/04/2021;1400 UTC;0;25
20/04/2021;1500 UTC;0;26,6
20/04/2021;1600 UTC;0;24,9
20/04/2021;1700 UTC;0;24,6
20/04/2021;1800 UTC;0;24,9
20/04/2021;1900 UTC;0;24,3
20/04/2021;2000 UTC;0;22,2
20/04/2021;2100 UTC;0;21
20/04/2021;2200 UTC;0;20,5
20/04/2021;2300 UTC;0;19
21/04/2021;0000 UTC;0;18,3
21/04/2021;0100 UTC;0;17,8
21/04/2021;0200 UTC;0;17,2
21/04/2021;0300 UTC;0;16,5
21/04/2021;0400 UTC;0;15,7
21/04/2021;0500 UTC;0;15,5
21/04/2021;0600 UTC;0;14,8
21/04/2021;0700 UTC;0;15,2
21/04/2021;0800 UTC;0;14,7
21/04/2021;0900 UTC;0;14
21/04/2021;1000 UTC;0;16,2
21/04/2021;1100 UTC;0;18,7
21/04/2021;1200 UTC;0;20,8
21/04/2021;1300 UTC;0;23,6
21/04/2021;1400 UTC;0;24,9
21/04/2021;1500 UTC;0;24,8
21/04/2021;1600 UTC;0;26,1
21/04/2021;1700 UTC;0;23,9
21/04/2021;1800 UTC;0;25
21/04/2021;1900 UTC;0;24,5
21/04/2021;2000 UTC;0;23,7
21/04/2021;2100 UTC;0;21,4
21/04/2021;2200 UTC;0;20,9
21/04/2021;2300 UTC;0;21
22/04/2021;0000 UTC;0;20,8
22/04/2021;0100 UTC;0;19,6
22/04/2021;0200 UTC;0;17,3
22/04/2021;0300 UTC;0;16,5
22/04/2021;0400 UTC;0;15,7
22/04/2021;0500 UTC;0;15,4
22/04/2021;0600 UTC;0;15,6
22/04/2021;0700 UTC;0;15,1
22/04/2021;0800 UTC;0;15,4
22/04/2021;0900 UTC;0;14,6
22/04/2021;1000 UTC;0;17,3
22/04/2021;1100 UTC;0;20,2
22/04/2021;1200 UTC;0;21,9
22/04/2021;1300 UTC;0;22
22/04/2021;1400 UTC;0;24,1
22/04/2021;1500 UTC;0;22,4
22/04/2021;1600 UTC;0;25,6
22/04/2021;1700 UTC;0;27,1
22/04/2021;1800 UTC;0;22,9
22/04/2021;1900 UTC;0;24,7
22/04/2021;2000 UTC;0;23,8
22/04/2021;2100 UTC;0;21,8
22/04/2021;2200 UTC;0;21,7
22/04/2021;2300 UTC;0;20,7
23/04/2021;0000 UTC;0;19,3
23/04/2021;0100 UTC;0;18,8
23/04/2021;0200 UTC;0;17
23/04/2021;0300 UTC;0;16,7
23/04/2021;0400 UTC;0;16,3
23/04/2021;0500 UTC;0;15,8
23/04/2021;0600 UTC;0;15,3
23/04/2021;0700 UTC;0;15,3
23/04/2021;0800 UTC;0;14,8
23/04/2021;0900 UTC;0;14,9
23/04/2021;1000 UTC;0;16,3
23/04/2021;1100 UTC;0;19,8
23/04/2021;1200 UTC;0;21,6
23/04/2021;1300 UTC;0;23
23/04/2021;1400 UTC;0;24,7
23/04/2021;1500 UTC;0;25,7
23/04/2021;1600 UTC;0;24,4
23/04/2021;1700 UTC;0;23,9
23/04/2021;1800 UTC;0;26,1
23/04/2021;1900 UTC;0;23
23/04/2021;2000 UTC;0;22,9
23/04/2021;2100 UTC;0;22,3
23/04/2021;2200 UTC;0;21,9
23/04/2021;2300 UTC;0;21,9
24/04/2021;0000 UTC;0;21,9
24/04/2021;0100 UTC;0;20,2
24/04/2021;0200 UTC;0;18,6
24/04/2021;0300 UTC;0;17,3
24/04/2021;0400 UTC;0;16,8
24/04/2021;0500 UTC;0;16,7
24/04/2021;0600 UTC;0;16,7
24/04/2021;0700 UTC;0;17
24/04/2021;0800 UTC;0;16,7
24/04/2021;0900 UTC;0;16,2
24/04/2021;1000 UTC;0;18,7
24/04/2021;1100 UTC;0;20,9
24/04/2021;1200 UTC;0;22,8
24/04/2021;1300 UTC;0;24
24/04/2021;1400 UTC;0;25,1
24/04/2021;1500 UTC;0;27,3
24/04/2021;1600 UTC;0;25,3
24/04/2021;1700 UTC;0;25,4
24/04/2021;1800 UTC;0;25,9
24/04/2021;1900 UTC;0;26
24/04/2021;2000 UTC;0;24
24/04/2021;2100 UTC;0;22,7
24/04/2021;2200 UTC;0;22,6
24/04/2021;2300 UTC;0;22,5
25/04/2021;0000 UTC;0;20,1
25/04/2021;0100 UTC;0;19,2
25/04/2021;0200 UTC;0;18,8
25/04/2021;0300 UTC;0;18,6
25/04/2021;0400 UTC;0;18,1
25/04/2021;0500 UTC;0;18,7
25/04/2021;0600 UTC;0;18,4
25/04/2021;0700 UTC;0;18,5
25/04/2021;0800 UTC;0;17,9
25/04/2021;0900 UTC;0;18,9
25/04/2021;1000 UTC;0;20,2
25/04/2021;1100 UTC;0;21,4
25/04/2021;1200 UTC;0;23
25/04/2021;1300 UTC;0;24,6
25/04/2021;1400 UTC;0;26
25/04/2021;1500 UTC;0;26,3
25/04/2021;1600 UTC;0;26,4
25/04/2021;1700 UTC;0;27,1
25/04/2021;1800 UTC;0;25,7
25/04/2021;1900 UTC;0;26
25/04/2021;2000 UTC;0;24,8
25/04/2021;2100 UTC;0;23,4
25/04/2021;2200 UTC;0;23,2
25/04/2021;2300 UTC;0;22,3
26/04/2021;0000 UTC;0;22,4
26/04/2021;0100 UTC;0;22,7
26/04/2021;0200 UTC;0;22
26/04/2021;0300 UTC;0;21,2
26/04/2021;0400 UTC;0;20,9
26/04/2021;0500 UTC;0;21,2
26/04/2021;0600 UTC;0;21,4
26/04/2021;0700 UTC;0;21,4
26/04/2021;0800 UTC;0;20,9
26/04/2021;0900 UTC;0;20,5
26/04/2021;1000 UTC;0;20,7
26/04/2021;1100 UTC;0;23,1
26/04/2021;1200 UTC;0;25,1
26/04/2021;1300 UTC;0;25,8
26/04/2021;1400 UTC;0;26,7
26/04/2021;1500 UTC;0;26,2
26/04/2021;1600 UTC;0;26,3
26/04/2021;1700 UTC;0;26,2
26/04/2021;1800 UTC;0;25,1
26/04/2021;1900 UTC;0;25
26/04/2021;2000 UTC;0;24,7
26/04/2021;2100 UTC;0;23,3
26/04/2021;2200 UTC;0;22,8
26/04/2021;2300 UTC;0;22,7
27/04/2021;0000 UTC;0;22,6
27/04/2021;0100 UTC;0;22,6
27/04/2021;0200 UTC;0;21,1
27/04/2021;0300 UTC;0;21
27/04/2021;0400 UTC;0;20,4
27/04/2021;0500 UTC;0;19,7
27/04/2021;0600 UTC;0;19,7
27/04/2021;0700 UTC;0;19,5
27/04/2021;0800 UTC;0;18,7
27/04/2021;0900 UTC;0;18,8
27/04/2021;1000 UTC;0;18,9
27/04/2021;1100 UTC;0;19,9
27/04/2021;1200 UTC;0;20,9
27/04/2021;1300 UTC;0;22,5
27/04/2021;1400 UTC;0;22,7
27/04/2021;1500 UTC;0;21,2
27/04/2021;1600 UTC;0;20,4
27/04/2021;1700 UTC;0;20
27/04/2021;1800 UTC;0;20,8
27/04/2021;1900 UTC;0;20,1
27/04/2021;2000 UTC;0,6;19,8
27/04/2021;2100 UTC;0;19,2
27/04/2021;2200 UTC;0;19
27/04/2021;2300 UTC;0;18,7
28/04/2021;0000 UTC;0;17,8
28/04/2021;0100 UTC;0;17,8
28/04/2021;0200 UTC;0;18,4
28/04/2021;0300 UTC;0;18,3
28/04/2021;0400 UTC;0;18,1
28/04/2021;0500 UTC;0;18,2
28/04/2021;0600 UTC;0;16,5
28/04/2021;0700 UTC;0;15,5
28/04/2021;0800 UTC;0;15,2
28/04/2021;0900 UTC;0;15,7
28/04/2021;1000 UTC;0;16,5
28/04/2021;1100 UTC;0;19,4
28/04/2021;1200 UTC;0;21
28/04/2021;1300 UTC;0;23,3
28/04/2021;1400 UTC;0;25,2
28/04/2021;1500 UTC;0,2;24,4
28/04/2021;1600 UTC;0;22,5
28/04/2021;1700 UTC;0;22,6
28/04/2021;1800 UTC;0;22,2
28/04/2021;1900 UTC;0;22,3
28/04/2021;2000 UTC;0;20,8
28/04/2021;2100 UTC;0;19,3
28/04/2021;2200 UTC;0;18,8
28/04/2021;2300 UTC;0;17,9
29/04/2021;0000 UTC;0;17,4
29/04/2021;0100 UTC;0;17,1
29/04/2021;0200 UTC;0;16,7
29/04/2021;0300 UTC;0;16,4
29/04/2021;0400 UTC;0;16,7
29/04/2021;0500 UTC;0;16,1
29/04/2021;0600 UTC;0;15,9
29/04/2021;0700 UTC;0;15,7
29/04/2021;0800 UTC;0;15,3
29/04/2021;0900 UTC;0;14,8
29/04/2021;1000 UTC;0;16,4
29/04/2021;1100 UTC;0;19,3
29/04/2021;1200 UTC;0;21,8
29/04/2021;1300 UTC;0;22,3
29/04/2021;1400 UTC;0;24,5
29/04/2021;1500 UTC;0;25,1
29/04/2021;1600 UTC;0;21,8
29/04/2021;1700 UTC;0;23,4
29/04/2021;1800 UTC;0;21,9
29/04/2021;1900 UTC;0;21,9
29/04/2021;2000 UTC;0;20,2
29/04/2021;2100 UTC;0;19,3
29/04/2021;2200 UTC;0;18,5
29/04/2021;2300 UTC;0;17,2
30/04/2021;0000 UTC;0;16,2
30/04/2021;0100 UTC;0;15,6
30/04/2021;0200 UTC;0;14,8
30/04/2021;0300 UTC;0;14,4
30/04/2021;0400 UTC;0;13,8
30/04/2021;0500 UTC;0;13,7
30/04/2021;0600 UTC;0;13,6
30/04/2021;0700 UTC;0;13,3
30/04/2021;0800 UTC;0;12,7
30/04/2021;0900 UTC;0;13
30/04/2021;1000 UTC;0;13,9
30/04/2021;1100 UTC;0;15,7
30/04/2021;1200 UTC;0;17,6
30/04/2021;1300 UTC;0;20,3
30/04/2021;1400 UTC;0;21,8
30/04/2021;1500 UTC;0;22,2
30/04/2021;1600 UTC;0;24
30/04/2021;1700 UTC;0;21,4
30/04/2021;1800 UTC;0;21,7
30/04/2021;1900 UTC;0;20,7
30/04/2021;2000 UTC;0;18,7
30/04/2021;2100 UTC;0;17,2
30/04/2021;2200 UTC;0;16,3
30/04/2021;2300 UTC;0;15,5
01/05/2021;0000 UTC;0;15,1
01/05/2021;0100 UTC;0;14,9
01/05/2021;0200 UTC;0;14,7
01/05/2021;0300 UTC;0;14,4
01/05/2021;0400 UTC;0;14
01/05/2021;0500 UTC;0;13,6
01/05/2021;0600 UTC;0;13,3
01/05/2021;0700 UTC;0;13,1
01/05/2021;0800 UTC;0;13,1
01/05/2021;0900 UTC;0;12,8
01/05/2021;1000 UTC;0;13,3
01/05/2021;1100 UTC;0;14,9
01/05/2021;1200 UTC;0;19,1
01/05/2021;1300 UTC;0;19,9
01/05/2021;1400 UTC;0;20,6
01/05/2021;1500 UTC;0;21,8
01/05/2021;1600 UTC;0;21,7
01/05/2021;1700 UTC;0;21,8
01/05/2021;1800 UTC;0;20,8
01/05/2021;1900 UTC;0;19,8
01/05/2021;2000 UTC;0;17,4
01/05/2021;2100 UTC;0;16,5
01/05/2021;2200 UTC;0;16,1
01/05/2021;2300 UTC;0;15,7
02/05/2021;0000 UTC;0;15
02/05/2021;0100 UTC;0;14,1
02/05/2021;0200 UTC;0;13,9
02/05/2021;0300 UTC;0;13,9
02/05/2021;0400 UTC;0;13
02/05/2021;0500 UTC;0;12,8
02/05/2021;0600 UTC;0;12,7
02/05/2021;0700 UTC;0;12,6
02/05/2021;0800 UTC;0;12,8
02/05/2021;0900 UTC;0;12,8
02/05/2021;1000 UTC;0;13,3
02/05/2021;1100 UTC;0;14,5
02/05/2021;1200 UTC;0;18,4
02/05/2021;1300 UTC;0;18,1
02/05/2021;1400 UTC;0;18,8
02/05/2021;1500 UTC;0;22
02/05/2021;1600 UTC;0;20,1
02/05/2021;1700 UTC;0;21,1
02/05/2021;1800 UTC;0;20
02/05/2021;1900 UTC;0;19
02/05/2021;2000 UTC;0;17,5
02/05/2021;2100 UTC;0;16,4
02/05/2021;2200 UTC;0;16
02/05/2021;2300 UTC;0;15,6
03/05/2021;0000 UTC;0;15,3
03/05/2021;0100 UTC;0;15,2
03/05/2021;0200 UTC;0;14,9
03/05/2021;0300 UTC;0;14,7
03/05/2021;0400 UTC;0;14,2
03/05/2021;0500 UTC;0;13,9
03/05/2021;0600 UTC;0;13,8
03/05/2021;0700 UTC;0;13,6
03/05/2021;0800 UTC;0;13,5
03/05/2021;0900 UTC;0;13,2
03/05/2021;1000 UTC;0;15,3
03/05/2021;1100 UTC;0;18,2
03/05/2021;1200 UTC;0;19,4
03/05/2021;1300 UTC;0;21,7
03/05/2021;1400 UTC;0;22,6
03/05/2021;1500 UTC;0;23,8
03/05/2021;1600 UTC;0;23,8
03/05/2021;1700 UTC;0;24,6
03/05/2021;1800 UTC;0;23,1
03/05/2021;1900 UTC;0;20,4
03/05/2021;2000 UTC;0;19,4
03/05/2021;2100 UTC;0;18,3
03/05/2021;2200 UTC;0;17,4
03/05/2021;2300 UTC;0;17,2
04/05/2021;0000 UTC;0;16,4
04/05/2021;0100 UTC;0;16,5
04/05/2021;0200 UTC;0;15,6
04/05/2021;0300 UTC;0;15,1
04/05/2021;0400 UTC;0;14,7
04/05/2021;0500 UTC;0;14,4
04/05/2021;0600 UTC;0;14,1
04/05/2021;0700 UTC;0;13,9
04/05/2021;0800 UTC;0;14,6
04/05/2021;0900 UTC;0,2;14,4
04/05/2021;1000 UTC;0;15,8
04/05/2021;1100 UTC;0;18,2
04/05/2021;1200 UTC;0;18,5
04/05/2021;1300 UTC;0;22,4
04/05/2021;1400 UTC;0;20,5
04/05/2021;1500 UTC;0;23,1
04/05/2021;1600 UTC;0;24,1
04/05/2021;1700 UTC;0;23,8
04/05/2021;1800 UTC;0;23,2
04/05/2021;1900 UTC;0;23,2
04/05/2021;2000 UTC;0;20,9
04/05/2021;2100 UTC;0;19,1
04/05/2021;2200 UTC;0;18,7
04/05/2021;2300 UTC;0;18
05/05/2021;0000 UTC;0;16,7
05/05/2021;0100 UTC;0;16,8
