Data;Hour;Rain;Temp
03/04/2019;0000 UTC;0;19,2
03/04/2019;0100 UTC;0;18,4
03/04/2019;0200 UTC;0;18,4
03/04/2019;0300 UTC;0;18,6
03/04/2019;0400 UTC;0;18,4
03/04/2019;0500 UTC;0;18,3
03/04/2019;0600 UTC;0;18
03/04/2019;0700 UTC;0;17,9
03/04/2019;0800 UTC;0;18,1
03/04/2019;0900 UTC;0;18,1
03/04/2019;1000 UTC;0;20,1
03/04/2019;1100 UTC;0;22,2
03/04/2019;1200 UTC;0;23,7
03/04/2019;1300 UTC;0;23,3
03/04/2019;1400 UTC;0;23,8
03/04/2019;1500 UTC;0;24,4
03/04/2019;1600 UTC;0;25,8
03/04/2019;1700 UTC;0;24,9
03/04/2019;1800 UTC;0;24,2
03/04/2019;1900 UTC;0;23,2
03/04/2019;2000 UTC;0;22,6
03/04/2019;2100 UTC;0;21,3
03/04/2019;2200 UTC;0;21,9
03/04/2019;2300 UTC;0;20,9
04/04/2019;0000 UTC;0;20,2
04/04/2019;0100 UTC;0;19,8
04/04/2019;0200 UTC;0;19,6
04/04/2019;0300 UTC;0;19,1
04/04/2019;0400 UTC;0;19,1
04/04/2019;0500 UTC;0;19,6
04/04/2019;0600 UTC;0;19,8
04/04/2019;0700 UTC;0;20,1
04/04/2019;0800 UTC;0;19,8
04/04/2019;0900 UTC;0;19,5
04/04/2019;1000 UTC;0;21,6
04/04/2019;1100 UTC;0;23,7
04/04/2019;1200 UTC;0;24,9
04/04/2019;1300 UTC;0;25,8
04/04/2019;1400 UTC;0;25,6
04/04/2019;1500 UTC;0;26,5
04/04/2019;1600 UTC;0;26,2
04/04/2019;1700 UTC;0;28,4
04/04/2019;1800 UTC;0;25,5
04/04/2019;1900 UTC;0;25,4
04/04/2019;2000 UTC;0;25
04/04/2019;2100 UTC;0;23,7
04/04/2019;2200 UTC;0;22,4
04/04/2019;2300 UTC;0;21,9
05/04/2019;0000 UTC;0;21,5
05/04/2019;0100 UTC;0;20,9
05/04/2019;0200 UTC;0;21,1
05/04/2019;0300 UTC;0;20,6
05/04/2019;0400 UTC;0;20,6
05/04/2019;0500 UTC;0;20,7
05/04/2019;0600 UTC;0;20,2
05/04/2019;0700 UTC;0;19,9
05/04/2019;0800 UTC;0;19,9
05/04/2019;0900 UTC;0;20
05/04/2019;1000 UTC;0;20,1
05/04/2019;1100 UTC;0;23,6
05/04/2019;1200 UTC;0;22,8
05/04/2019;1300 UTC;0;26
05/04/2019;1400 UTC;0;24,7
05/04/2019;1500 UTC;0;25,1
05/04/2019;1600 UTC;0;26,4
05/04/2019;1700 UTC;0;24,4
05/04/2019;1800 UTC;8,6;21,4
05/04/2019;1900 UTC;1,2;24,7
05/04/2019;2000 UTC;0;25
05/04/2019;2100 UTC;0;23,7
05/04/2019;2200 UTC;0;23,6
05/04/2019;2300 UTC;0;23,9
06/04/2019;0000 UTC;0;22,5
06/04/2019;0100 UTC;0;21,7
06/04/2019;0200 UTC;0;20,8
06/04/2019;0300 UTC;0;21,1
06/04/2019;0400 UTC;0;21
06/04/2019;0500 UTC;0;20
06/04/2019;0600 UTC;0;20,2
06/04/2019;0700 UTC;0;20,1
06/04/2019;0800 UTC;0;19,9
06/04/2019;0900 UTC;0;19,5
06/04/2019;1000 UTC;0,4;19,3
06/04/2019;1100 UTC;13,2;19
06/04/2019;1200 UTC;0,2;19,8
06/04/2019;1300 UTC;0;22,7
06/04/2019;1400 UTC;0;23,6
06/04/2019;1500 UTC;0;25,5
06/04/2019;1600 UTC;0;24,9
06/04/2019;1700 UTC;0;25,9
06/04/2019;1800 UTC;0;23,4
06/04/2019;1900 UTC;0;23,1
06/04/2019;2000 UTC;0;22,1
06/04/2019;2100 UTC;0;21,6
06/04/2019;2200 UTC;0;21,9
06/04/2019;2300 UTC;0;21
07/04/2019;0000 UTC;0;21,1
07/04/2019;0100 UTC;0;21,1
07/04/2019;0200 UTC;0;20,4
07/04/2019;0300 UTC;0;20
07/04/2019;0400 UTC;0;20,4
07/04/2019;0500 UTC;0;19,9
07/04/2019;0600 UTC;0;20,1
07/04/2019;0700 UTC;0;20,6
07/04/2019;0800 UTC;0;20,4
07/04/2019;0900 UTC;0;19,7
07/04/2019;1000 UTC;0;20,4
07/04/2019;1100 UTC;0;22,6
07/04/2019;1200 UTC;0;24,8
07/04/2019;1300 UTC;0;22,8
07/04/2019;1400 UTC;0;25,8
07/04/2019;1500 UTC;0;26,9
07/04/2019;1600 UTC;0;25,2
07/04/2019;1700 UTC;0;25,5
07/04/2019;1800 UTC;0;23,7
07/04/2019;1900 UTC;0;24,8
07/04/2019;2000 UTC;0;22,9
07/04/2019;2100 UTC;0;22,9
07/04/2019;2200 UTC;0;22,6
07/04/2019;2300 UTC;0;21,8
08/04/2019;0000 UTC;0;21,2
08/04/2019;0100 UTC;0;21,5
08/04/2019;0200 UTC;0;20,6
08/04/2019;0300 UTC;0;20,3
08/04/2019;0400 UTC;0;20,3
08/04/2019;0500 UTC;0;20
08/04/2019;0600 UTC;0;20
08/04/2019;0700 UTC;0;19,4
08/04/2019;0800 UTC;0;19,5
08/04/2019;0900 UTC;0;19,7
08/04/2019;1000 UTC;0;21,8
08/04/2019;1100 UTC;0;23,1
08/04/2019;1200 UTC;0;24,4
08/04/2019;1300 UTC;0;25,9
08/04/2019;1400 UTC;0;27,8
08/04/2019;1500 UTC;0;27,5
08/04/2019;1600 UTC;0;25,4
08/04/2019;1700 UTC;0;25,8
08/04/2019;1800 UTC;0;26,4
08/04/2019;1900 UTC;0;24,3
08/04/2019;2000 UTC;0;23,6
08/04/2019;2100 UTC;0;22,1
08/04/2019;2200 UTC;0;21,8
08/04/2019;2300 UTC;0,6;17,6
09/04/2019;0000 UTC;5;16,8
09/04/2019;0100 UTC;2,2;17,7
09/04/2019;0200 UTC;0,2;18,8
09/04/2019;0300 UTC;0;19,1
09/04/2019;0400 UTC;0;19,4
09/04/2019;0500 UTC;0;18,9
09/04/2019;0600 UTC;0;18,6
09/04/2019;0700 UTC;0;18,7
09/04/2019;0800 UTC;0;18,5
09/04/2019;0900 UTC;0;18,5
09/04/2019;1000 UTC;0;18,8
09/04/2019;1100 UTC;0;19,8
09/04/2019;1200 UTC;0;20,3
09/04/2019;1300 UTC;0;22,5
09/04/2019;1400 UTC;0;24,6
09/04/2019;1500 UTC;0;24,7
09/04/2019;1600 UTC;0;24
09/04/2019;1700 UTC;0;25,1
09/04/2019;1800 UTC;0;24,4
09/04/2019;1900 UTC;0;22,3
09/04/2019;2000 UTC;0;21
09/04/2019;2100 UTC;0;21
09/04/2019;2200 UTC;0;20,8
09/04/2019;2300 UTC;0;20,7
10/04/2019;0000 UTC;0;20,1
10/04/2019;0100 UTC;0;18,3
10/04/2019;0200 UTC;0;18,2
10/04/2019;0300 UTC;0;18,3
10/04/2019;0400 UTC;0;17,7
10/04/2019;0500 UTC;0;17,7
10/04/2019;0600 UTC;0;17,4
10/04/2019;0700 UTC;0;17,2
10/04/2019;0800 UTC;0;17
10/04/2019;0900 UTC;0;16,8
10/04/2019;1000 UTC;0;18,3
10/04/2019;1100 UTC;0;20,8
10/04/2019;1200 UTC;0;22,8
10/04/2019;1300 UTC;0;24,4
10/04/2019;1400 UTC;0;24,5
10/04/2019;1500 UTC;0;26,1
10/04/2019;1600 UTC;0;27,7
10/04/2019;1700 UTC;0;23,4
10/04/2019;1800 UTC;0;23,3
10/04/2019;1900 UTC;0;23,2
10/04/2019;2000 UTC;0;21,7
10/04/2019;2100 UTC;0;20,5
10/04/2019;2200 UTC;0;19,7
10/04/2019;2300 UTC;0;19,3
11/04/2019;0000 UTC;0;18,7
11/04/2019;0100 UTC;0;18,7
11/04/2019;0200 UTC;0;18,3
11/04/2019;0300 UTC;0;17,8
11/04/2019;0400 UTC;0;17,6
11/04/2019;0500 UTC;0;17,4
11/04/2019;0600 UTC;0;17,2
11/04/2019;0700 UTC;0;17
11/04/2019;0800 UTC;0;16,6
11/04/2019;0900 UTC;0;16,6
11/04/2019;1000 UTC;0;18,4
11/04/2019;1100 UTC;0;20,2
11/04/2019;1200 UTC;0;22,3
11/04/2019;1300 UTC;0;23,1
11/04/2019;1400 UTC;0;23,4
11/04/2019;1500 UTC;0;26,2
11/04/2019;1600 UTC;0;23,7
11/04/2019;1700 UTC;0;25,4
11/04/2019;1800 UTC;0;27,2
11/04/2019;1900 UTC;0;25,4
11/04/2019;2000 UTC;0;24,8
11/04/2019;2100 UTC;0;22,3
11/04/2019;2200 UTC;0;20,4
11/04/2019;2300 UTC;0;19,8
12/04/2019;0000 UTC;0;19,2
12/04/2019;0100 UTC;0;18,7
12/04/2019;0200 UTC;0;18,3
12/04/2019;0300 UTC;0;18
12/04/2019;0400 UTC;0;18,1
12/04/2019;0500 UTC;0;17,6
12/04/2019;0600 UTC;0;17,7
12/04/2019;0700 UTC;0;17,5
12/04/2019;0800 UTC;0;17
12/04/2019;0900 UTC;0;17,1
12/04/2019;1000 UTC;0;18,9
12/04/2019;1100 UTC;0;21,2
12/04/2019;1200 UTC;0;23,8
12/04/2019;1300 UTC;0;24,9
12/04/2019;1400 UTC;0;24,7
12/04/2019;1500 UTC;0;26
12/04/2019;1600 UTC;0;26
12/04/2019;1700 UTC;0;25
12/04/2019;1800 UTC;0;22,9
12/04/2019;1900 UTC;0;23,1
12/04/2019;2000 UTC;0;22,4
12/04/2019;2100 UTC;0;22,1
12/04/2019;2200 UTC;0;21,2
12/04/2019;2300 UTC;0;20,7
13/04/2019;0000 UTC;0;20,1
13/04/2019;0100 UTC;0;19,7
13/04/2019;0200 UTC;0;19,8
13/04/2019;0300 UTC;0;19,3
13/04/2019;0400 UTC;0;18,8
13/04/2019;0500 UTC;0;18,8
13/04/2019;0600 UTC;0;18,4
13/04/2019;0700 UTC;0;18,4
13/04/2019;0800 UTC;0;18,2
13/04/2019;0900 UTC;0;18,3
13/04/2019;1000 UTC;0;19,7
13/04/2019;1100 UTC;0;21,3
13/04/2019;1200 UTC;0;23,8
13/04/2019;1300 UTC;0;23,8
13/04/2019;1400 UTC;0;24,5
13/04/2019;1500 UTC;0;24,6
13/04/2019;1600 UTC;0;25,6
13/04/2019;1700 UTC;0;24,6
13/04/2019;1800 UTC;0;25,4
13/04/2019;1900 UTC;0;23,8
13/04/2019;2000 UTC;0;23
13/04/2019;2100 UTC;0;21,6
13/04/2019;2200 UTC;0;21,1
13/04/2019;2300 UTC;0;20,6
14/04/2019;0000 UTC;0;20,1
14/04/2019;0100 UTC;0;20
14/04/2019;0200 UTC;0;19,9
14/04/2019;0300 UTC;0;19,7
14/04/2019;0400 UTC;0;19,3
14/04/2019;0500 UTC;0;19,6
14/04/2019;0600 UTC;0;19,5
14/04/2019;0700 UTC;0;18,8
14/04/2019;0800 UTC;0;18,5
14/04/2019;0900 UTC;0;18,2
14/04/2019;1000 UTC;0;19,1
14/04/2019;1100 UTC;0;20,9
14/04/2019;1200 UTC;0;22
14/04/2019;1300 UTC;0;24,3
14/04/2019;1400 UTC;0;25,7
14/04/2019;1500 UTC;0;26
14/04/2019;1600 UTC;0;25,1
14/04/2019;1700 UTC;0;25,3
14/04/2019;1800 UTC;0;23,3
14/04/2019;1900 UTC;0;22,8
14/04/2019;2000 UTC;0;21,1
14/04/2019;2100 UTC;0;19,6
14/04/2019;2200 UTC;0;19,3
14/04/2019;2300 UTC;0;19,3
15/04/2019;0000 UTC;0;19,5
15/04/2019;0100 UTC;0;19,4
15/04/2019;0200 UTC;0;19,3
15/04/2019;0300 UTC;0;19,2
15/04/2019;0400 UTC;0;18,9
15/04/2019;0500 UTC;0;18,8
15/04/2019;0600 UTC;;
15/04/2019;0700 UTC;0;18,8
15/04/2019;0800 UTC;0;18,8
15/04/2019;0900 UTC;0;18,7
15/04/2019;1000 UTC;0;18,8
15/04/2019;1100 UTC;0;19,5
15/04/2019;1200 UTC;0;22,6
15/04/2019;1300 UTC;0;22
15/04/2019;1400 UTC;0;24,5
15/04/2019;1500 UTC;0;23,5
15/04/2019;1600 UTC;0;25,1
15/04/2019;1700 UTC;0;25,8
15/04/2019;1800 UTC;0;23,5
15/04/2019;1900 UTC;24,2;17,5
15/04/2019;2000 UTC;5,6;18,4
15/04/2019;2100 UTC;1;18,8
15/04/2019;2200 UTC;1;18,8
15/04/2019;2300 UTC;1,4;19
16/04/2019;0000 UTC;0,2;18,8
16/04/2019;0100 UTC;0;18,9
16/04/2019;0200 UTC;0,8;18,8
16/04/2019;0300 UTC;5,6;17,9
16/04/2019;0400 UTC;1,2;17,9
16/04/2019;0500 UTC;0;17,9
16/04/2019;0600 UTC;0;18
16/04/2019;0700 UTC;0;18
16/04/2019;0800 UTC;0;17,9
16/04/2019;0900 UTC;0;18,1
16/04/2019;1000 UTC;0;18,3
16/04/2019;1100 UTC;0;18,8
16/04/2019;1200 UTC;1,2;18,6
16/04/2019;1300 UTC;6,8;18,9
16/04/2019;1400 UTC;1,8;18,9
16/04/2019;1500 UTC;1,6;19,8
16/04/2019;1600 UTC;0,2;22,3
16/04/2019;1700 UTC;0;24,6
16/04/2019;1800 UTC;0;23,2
16/04/2019;1900 UTC;0;23,5
16/04/2019;2000 UTC;0;21,6
16/04/2019;2100 UTC;0;20,5
16/04/2019;2200 UTC;0;20,4
16/04/2019;2300 UTC;2;19,4
17/04/2019;0000 UTC;0;19,3
17/04/2019;0100 UTC;0;19,1
17/04/2019;0200 UTC;0;19
17/04/2019;0300 UTC;0;18,9
17/04/2019;0400 UTC;11,6;17,6
17/04/2019;0500 UTC;0;19
17/04/2019;0600 UTC;3,2;18
17/04/2019;0700 UTC;0,4;17,5
17/04/2019;0800 UTC;0,2;17,9
17/04/2019;0900 UTC;1,4;18,1
17/04/2019;1000 UTC;0,4;18,5
17/04/2019;1100 UTC;0;19,5
17/04/2019;1200 UTC;0;20,8
17/04/2019;1300 UTC;0;20,5
17/04/2019;1400 UTC;1,4;19,7
17/04/2019;1500 UTC;0;20,8
17/04/2019;1600 UTC;0;21,4
17/04/2019;1700 UTC;0;22,1
17/04/2019;1800 UTC;0,2;20,4
17/04/2019;1900 UTC;1,8;20,7
17/04/2019;2000 UTC;0,4;20,2
17/04/2019;2100 UTC;0;20
17/04/2019;2200 UTC;0;20
17/04/2019;2300 UTC;0;19,9
18/04/2019;0000 UTC;0;19,7
18/04/2019;0100 UTC;0;19,7
18/04/2019;0200 UTC;0;19,3
18/04/2019;0300 UTC;0;19,2
18/04/2019;0400 UTC;0;19,1
18/04/2019;0500 UTC;0;18,4
18/04/2019;0600 UTC;0;18,9
18/04/2019;0700 UTC;0;18,9
18/04/2019;0800 UTC;0;18,9
18/04/2019;0900 UTC;0;18,8
18/04/2019;1000 UTC;0;19,2
18/04/2019;1100 UTC;0;19,6
18/04/2019;1200 UTC;0;20,6
18/04/2019;1300 UTC;0;21,7
18/04/2019;1400 UTC;0;22,3
18/04/2019;1500 UTC;0;23,7
18/04/2019;1600 UTC;0;24,8
18/04/2019;1700 UTC;0;24,5
18/04/2019;1800 UTC;0;24,3
18/04/2019;1900 UTC;0;24,4
18/04/2019;2000 UTC;0;23,5
18/04/2019;2100 UTC;0;22,2
18/04/2019;2200 UTC;0;21,9
18/04/2019;2300 UTC;0;21,7
19/04/2019;0000 UTC;0;21,5
19/04/2019;0100 UTC;0;20,4
19/04/2019;0200 UTC;0;20,1
19/04/2019;0300 UTC;0;20,3
19/04/2019;0400 UTC;0;20,5
19/04/2019;0500 UTC;0;20,1
19/04/2019;0600 UTC;0;19,5
19/04/2019;0700 UTC;0;18,6
19/04/2019;0800 UTC;0;17,1
19/04/2019;0900 UTC;0;17,4
19/04/2019;1000 UTC;0;19,5
19/04/2019;1100 UTC;0;21,6
19/04/2019;1200 UTC;0;23,3
19/04/2019;1300 UTC;0;23,9
19/04/2019;1400 UTC;0;25,4
19/04/2019;1500 UTC;0;25,8
19/04/2019;1600 UTC;0;25,3
19/04/2019;1700 UTC;0;25,5
19/04/2019;1800 UTC;0;25,4
19/04/2019;1900 UTC;0;25,4
19/04/2019;2000 UTC;0;23,5
19/04/2019;2100 UTC;0;22,4
19/04/2019;2200 UTC;0;22,2
19/04/2019;2300 UTC;0;21,8
20/04/2019;0000 UTC;0;21,7
20/04/2019;0100 UTC;0;19,6
20/04/2019;0200 UTC;0;18,6
20/04/2019;0300 UTC;0;19,6
20/04/2019;0400 UTC;0;19,4
20/04/2019;0500 UTC;0;20
20/04/2019;0600 UTC;0;18,3
20/04/2019;0700 UTC;0;19,3
20/04/2019;0800 UTC;0;17,1
20/04/2019;0900 UTC;0;17,1
20/04/2019;1000 UTC;0;20,2
20/04/2019;1100 UTC;0;22,5
20/04/2019;1200 UTC;0;24
20/04/2019;1300 UTC;0;25
20/04/2019;1400 UTC;0;25,3
20/04/2019;1500 UTC;0;27,2
20/04/2019;1600 UTC;0;27,4
20/04/2019;1700 UTC;0;25,7
20/04/2019;1800 UTC;0;27,4
20/04/2019;1900 UTC;0;25,9
20/04/2019;2000 UTC;0;24,1
20/04/2019;2100 UTC;0;23,1
20/04/2019;2200 UTC;0;22,5
20/04/2019;2300 UTC;0;21,9
21/04/2019;0000 UTC;0;21,8
21/04/2019;0100 UTC;0;22,4
21/04/2019;0200 UTC;0;19,9
21/04/2019;0300 UTC;0;20,1
21/04/2019;0400 UTC;0;18,3
21/04/2019;0500 UTC;0;17,8
21/04/2019;0600 UTC;0;18,3
21/04/2019;0700 UTC;0;18
21/04/2019;0800 UTC;0;18,1
21/04/2019;0900 UTC;0;17,8
21/04/2019;1000 UTC;0;19,9
21/04/2019;1100 UTC;0;21,5
21/04/2019;1200 UTC;0;23,3
21/04/2019;1300 UTC;0;24,5
21/04/2019;1400 UTC;0;26
21/04/2019;1500 UTC;0;27
21/04/2019;1600 UTC;0;27,5
21/04/2019;1700 UTC;0;25,1
21/04/2019;1800 UTC;0;25,4
21/04/2019;1900 UTC;0;26,2
21/04/2019;2000 UTC;0;25
21/04/2019;2100 UTC;0;23,1
21/04/2019;2200 UTC;0;22,3
21/04/2019;2300 UTC;0;20,6
22/04/2019;0000 UTC;0;20,1
22/04/2019;0100 UTC;0;19,8
22/04/2019;0200 UTC;0;19,4
22/04/2019;0300 UTC;0;19,2
22/04/2019;0400 UTC;0;19
22/04/2019;0500 UTC;0;18,6
22/04/2019;0600 UTC;0;18,7
22/04/2019;0700 UTC;0;18,9
22/04/2019;0800 UTC;0;18,9
22/04/2019;0900 UTC;0;18,7
22/04/2019;1000 UTC;0;20,2
22/04/2019;1100 UTC;0;22,4
22/04/2019;1200 UTC;0;24,1
22/04/2019;1300 UTC;0;25
22/04/2019;1400 UTC;0;25,7
22/04/2019;1500 UTC;0;24,6
22/04/2019;1600 UTC;0;24,6
22/04/2019;1700 UTC;0;23,6
22/04/2019;1800 UTC;0;22,7
22/04/2019;1900 UTC;0;23,4
22/04/2019;2000 UTC;0;22,3
22/04/2019;2100 UTC;0;20,3
22/04/2019;2200 UTC;0;20,3
22/04/2019;2300 UTC;0;20,5
23/04/2019;0000 UTC;0;19,9
23/04/2019;0100 UTC;0;19,8
23/04/2019;0200 UTC;0;19,1
23/04/2019;0300 UTC;0;18,6
23/04/2019;0400 UTC;0;18,8
23/04/2019;0500 UTC;0;18,6
23/04/2019;0600 UTC;0;18,3
23/04/2019;0700 UTC;0;18,1
23/04/2019;0800 UTC;0;17,9
23/04/2019;0900 UTC;0;18
23/04/2019;1000 UTC;0;19,8
23/04/2019;1100 UTC;0;21,4
23/04/2019;1200 UTC;0;23,3
23/04/2019;1300 UTC;0;25,4
23/04/2019;1400 UTC;0;26,2
23/04/2019;1500 UTC;0;27,1
23/04/2019;1600 UTC;0;26,4
23/04/2019;1700 UTC;0;24,9
23/04/2019;1800 UTC;0;23,8
23/04/2019;1900 UTC;0;24,1
23/04/2019;2000 UTC;0;22,4
23/04/2019;2100 UTC;0;21,2
23/04/2019;2200 UTC;0;20,6
23/04/2019;2300 UTC;0;20
24/04/2019;0000 UTC;0;19,8
24/04/2019;0100 UTC;0;19,6
24/04/2019;0200 UTC;0;19,2
24/04/2019;0300 UTC;0;18,9
24/04/2019;0400 UTC;0;18,3
24/04/2019;0500 UTC;0;18,5
24/04/2019;0600 UTC;0;18,3
24/04/2019;0700 UTC;0;18,2
24/04/2019;0800 UTC;0;18
24/04/2019;0900 UTC;0;17,9
24/04/2019;1000 UTC;0;19,2
24/04/2019;1100 UTC;0;20,3
24/04/2019;1200 UTC;0;20,2
24/04/2019;1300 UTC;0;21,9
24/04/2019;1400 UTC;0;22,7
24/04/2019;1500 UTC;0;23,2
24/04/2019;1600 UTC;0;25,5
24/04/2019;1700 UTC;0;22,5
24/04/2019;1800 UTC;0;23,5
24/04/2019;1900 UTC;0;22,6
24/04/2019;2000 UTC;0;21,6
24/04/2019;2100 UTC;0;20,9
24/04/2019;2200 UTC;0;20,2
24/04/2019;2300 UTC;0;19,9
25/04/2019;0000 UTC;0;18,9
25/04/2019;0100 UTC;0;18,6
25/04/2019;0200 UTC;0;18,7
25/04/2019;0300 UTC;0;18,1
25/04/2019;0400 UTC;0;17,9
25/04/2019;0500 UTC;0;17,8
25/04/2019;0600 UTC;0;17,9
25/04/2019;0700 UTC;0;17,5
25/04/2019;0800 UTC;0;17,5
25/04/2019;0900 UTC;0;17,4
25/04/2019;1000 UTC;0;17,6
25/04/2019;1100 UTC;0;18,3
25/04/2019;1200 UTC;0;19,8
25/04/2019;1300 UTC;0;20,8
25/04/2019;1400 UTC;0;20,9
25/04/2019;1500 UTC;0;22,2
25/04/2019;1600 UTC;0;25,2
25/04/2019;1700 UTC;0;23,5
25/04/2019;1800 UTC;0;22,7
25/04/2019;1900 UTC;0;22,7
25/04/2019;2000 UTC;0;20,9
25/04/2019;2100 UTC;0;20,4
25/04/2019;2200 UTC;0;20,4
25/04/2019;2300 UTC;0;19,5
26/04/2019;0000 UTC;0;18,6
26/04/2019;0100 UTC;0;18,2
26/04/2019;0200 UTC;0;18,3
26/04/2019;0300 UTC;0;17,9
26/04/2019;0400 UTC;0;18,1
26/04/2019;0500 UTC;0;17,6
26/04/2019;0600 UTC;0;17,2
26/04/2019;0700 UTC;0;16,9
26/04/2019;0800 UTC;0;16,7
26/04/2019;0900 UTC;0;16,9
26/04/2019;1000 UTC;0;18,3
26/04/2019;1100 UTC;0;20,7
26/04/2019;1200 UTC;0;22,5
26/04/2019;1300 UTC;0;23,6
26/04/2019;1400 UTC;0;22,7
26/04/2019;1500 UTC;0;24
26/04/2019;1600 UTC;0;23,7
26/04/2019;1700 UTC;0;24,7
26/04/2019;1800 UTC;0;25,1
26/04/2019;1900 UTC;0;24,1
26/04/2019;2000 UTC;0;22
26/04/2019;2100 UTC;0;20,9
26/04/2019;2200 UTC;0;20,1
26/04/2019;2300 UTC;0;19,6
27/04/2019;0000 UTC;0;18,9
27/04/2019;0100 UTC;0;18,8
27/04/2019;0200 UTC;0;18,3
27/04/2019;0300 UTC;0;18,7
27/04/2019;0400 UTC;0;18,6
27/04/2019;0500 UTC;0;18,3
27/04/2019;0600 UTC;0;18,2
27/04/2019;0700 UTC;0;17,5
27/04/2019;0800 UTC;0;17,4
27/04/2019;0900 UTC;0;17,2
27/04/2019;1000 UTC;0;18,7
27/04/2019;1100 UTC;0;20,8
27/04/2019;1200 UTC;0;22,4
27/04/2019;1300 UTC;0;23,2
27/04/2019;1400 UTC;0;24,8
27/04/2019;1500 UTC;0;26,1
27/04/2019;1600 UTC;0;24,7
27/04/2019;1700 UTC;0;26,9
27/04/2019;1800 UTC;0;24,7
27/04/2019;1900 UTC;0;25,9
27/04/2019;2000 UTC;0;21,9
27/04/2019;2100 UTC;0;21
27/04/2019;2200 UTC;0;20,2
27/04/2019;2300 UTC;0;19,9
28/04/2019;0000 UTC;0;19,1
28/04/2019;0100 UTC;0;19,3
28/04/2019;0200 UTC;0;18,9
28/04/2019;0300 UTC;0;18,8
28/04/2019;0400 UTC;0;18,3
28/04/2019;0500 UTC;0;18,2
28/04/2019;0600 UTC;0;17,7
28/04/2019;0700 UTC;0;17,3
28/04/2019;0800 UTC;0;17,4
28/04/2019;0900 UTC;0;18,3
28/04/2019;1000 UTC;0;20,8
28/04/2019;1100 UTC;0;22,4
28/04/2019;1200 UTC;0;23,7
28/04/2019;1300 UTC;0;24,7
28/04/2019;1400 UTC;0;25,1
28/04/2019;1500 UTC;0;26
28/04/2019;1600 UTC;0;25,7
28/04/2019;1700 UTC;0;28
28/04/2019;1800 UTC;0;27,2
28/04/2019;1900 UTC;0;25,8
28/04/2019;2000 UTC;0;24,2
28/04/2019;2100 UTC;0;23
28/04/2019;2200 UTC;0;22,4
28/04/2019;2300 UTC;0;22,1
29/04/2019;0000 UTC;0;22
29/04/2019;0100 UTC;0;21,9
29/04/2019;0200 UTC;0;21,5
29/04/2019;0300 UTC;0;21,3
29/04/2019;0400 UTC;0;20,9
29/04/2019;0500 UTC;0;20,4
29/04/2019;0600 UTC;1,4;18,7
29/04/2019;0700 UTC;0,4;18,6
29/04/2019;0800 UTC;0;19,5
29/04/2019;0900 UTC;0;18,4
29/04/2019;1000 UTC;0;19,4
29/04/2019;1100 UTC;0;20,5
29/04/2019;1200 UTC;0;21,8
29/04/2019;1300 UTC;0;24,2
29/04/2019;1400 UTC;0;24
29/04/2019;1500 UTC;0;23,2
29/04/2019;1600 UTC;0;24,1
29/04/2019;1700 UTC;0;25,6
29/04/2019;1800 UTC;0;24,5
29/04/2019;1900 UTC;0;24,1
29/04/2019;2000 UTC;0;22,7
29/04/2019;2100 UTC;0;21,5
29/04/2019;2200 UTC;0;21
29/04/2019;2300 UTC;0;20,6
30/04/2019;0000 UTC;0;20,9
30/04/2019;0100 UTC;0;19,9
30/04/2019;0200 UTC;0;19,4
30/04/2019;0300 UTC;0;18,5
30/04/2019;0400 UTC;0;18,3
30/04/2019;0500 UTC;0;18
30/04/2019;0600 UTC;0;17,6
30/04/2019;0700 UTC;0;17
30/04/2019;0800 UTC;0;17
30/04/2019;0900 UTC;0;16,3
30/04/2019;1000 UTC;0;17,8
30/04/2019;1100 UTC;0;20,1
30/04/2019;1200 UTC;0;22,5
30/04/2019;1300 UTC;0;23,8
30/04/2019;1400 UTC;0;24,4
30/04/2019;1500 UTC;0;24,1
30/04/2019;1600 UTC;0;26,1
30/04/2019;1700 UTC;0;25
30/04/2019;1800 UTC;0;23,7
30/04/2019;1900 UTC;0;22,3
30/04/2019;2000 UTC;0;21,4
30/04/2019;2100 UTC;0;20,6
30/04/2019;2200 UTC;0;19,8
30/04/2019;2300 UTC;0;19,1
01/05/2019;0000 UTC;0;18,7
01/05/2019;0100 UTC;0;18,3
01/05/2019;0200 UTC;0;18,3
01/05/2019;0300 UTC;0;18,1
01/05/2019;0400 UTC;0;17,9
01/05/2019;0500 UTC;0;17,8
01/05/2019;0600 UTC;0;17,7
01/05/2019;0700 UTC;0;17,4
01/05/2019;0800 UTC;0;17,3
01/05/2019;0900 UTC;0;17,3
01/05/2019;1000 UTC;0;18
01/05/2019;1100 UTC;0;20,9
01/05/2019;1200 UTC;0;22,8
01/05/2019;1300 UTC;0;23,1
01/05/2019;1400 UTC;0;24,3
01/05/2019;1500 UTC;0;23,7
01/05/2019;1600 UTC;0;25,7
01/05/2019;1700 UTC;0;26
01/05/2019;1800 UTC;0;26,4
01/05/2019;1900 UTC;0;24,6
01/05/2019;2000 UTC;0;23,8
01/05/2019;2100 UTC;0;22,6
01/05/2019;2200 UTC;0;22,1
01/05/2019;2300 UTC;0;21,6
02/05/2019;0000 UTC;0;20,1
02/05/2019;0100 UTC;0;19,3
02/05/2019;0200 UTC;0;19,2
02/05/2019;0300 UTC;0;18,7
02/05/2019;0400 UTC;0;18,7
02/05/2019;0500 UTC;0;18,7
